x,y,z,tot,xx,yy,zz,xy,xz,yz,xxx,yyy,zzz,xyy,xxy,xxz,xzz,yzz,yyz,xyz,xxxx,yyyy,zzzz,xxxy,xxxz,yyyx,yyyz,zzzx,zzzy,xxyy,xxzz,yyzz,xxyz,yxyz,zzxy,PMI1,PMI2,PMI3,Planar_RMSD,Inertia_Ratio,Max_Planar_Deviation,Conjugated_Ratio,Principal_Axes_Cosines_X,Principal_Axes_Cosines_Y,Principal_Axes_Cosines_Z,Projection_Area_Ratio,Gasteiger_Charge_Mean,Gasteiger_Charge_Std,EState_Mean,EState_Std,MolMR,TPSA,UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,best_omega
-1.4447,1.0035,-0.4109,1.8064,-166.3247,-168.4407,-190.7629,2.5464,-3.5624,1.0475,-19.055,8.7355,2.792,-27.4227,-22.8478,41.9425,-12.4928,-0.6784,-30.4343,-22.1677,-14384.1551,-4922.66,-1060.0667,-32.9057,-114.752,-4.8314,-6.5992,-31.9152,20.4971,-3237.6734,-2851.9681,-1030.4092,-3.1389,35.5375,-36.5553,1902.918713,5565.288405,7393.618762,0.441111653,0.012400686,1.228028328,0.6,0.007476233,-0.228746246,0.973457375,0,-3.33067E-18,0.064517969,2.940555556,4.591758661,137.428,12.89,-0.477052659,0.852090061,8.691084862,8.015716553,0.847402811,3.544580221,0.716350615,8.640148163,7.962939739,5.876471996,0.176129
-1.216,1.5328,0.3546,1.9885,-146.0682,-156.6683,-178.9631,11.6274,2.8253,1.2579,-16.1187,20.2105,5.6075,-24.0634,-22.6245,23.5855,-12.195,-1.865,-8.1989,9.1051,-13715.1041,-3769.0726,-537.0293,338.2248,-9.2072,84.4031,29.9211,-50.126,12.7042,-2967.9916,-2780.7794,-820.1668,-9.1244,47.5352,-1.6165,1289.634397,5809.027615,6913.574722,0.60935176,0.021963776,1.518422358,0.636363636,-0.072086861,-0.24216426,0.967553593,0,-6.62349E-18,0.124588658,2.894570707,4.329820609,121.96,39.17,-0.497174561,0.933066785,8.613939285,8.120391846,0.925190806,3.637774944,0.752976716,8.562487602,7.972801685,5.90460062,0.186163
3.2125,-2.8692,-0.1748,4.3108,-131.0123,-125.3283,-155.4516,-4.1527,1.4122,2.0116,110.3474,-47.8628,-3.3784,80.7183,-45.5355,4.3766,-4.0069,-3.2827,-8.2373,-9.3729,-10887.4706,-2552.946,-340.0292,-239.2781,19.025,-91.9967,25.3679,9.6416,5.7367,-2051.6873,-2180.8344,-539.767,26.3975,51.1527,2.7828,954.9354873,4140.206109,5089.174119,0.286745843,0.005252906,1.223732504,0.611111111,-0.050157629,-0.183770036,0.981688742,0,-7.70988E-19,0.126604255,2.875771605,4.243432146,103.0561,47.37,-0.585457504,0.957776427,8.693338394,8.153881073,0.793934941,3.628039122,0.563988626,8.40971756,7.976074696,5.881947517,0.195358
1.0473,-2.4102,-0.2138,2.6366,-146.4253,-149.6006,-167.409,7.6728,0.9169,2.1713,105.9325,-14.8383,-3.126,15.5036,15.9189,5.1792,4.5056,0.5678,-9.7268,-9.0439,-15327.6378,-2742.943,-321.2642,253.6649,-7.3106,74.5373,28.6898,15.8095,0.4944,-3252.2607,-3030.6682,-548.1691,44.5282,48.368,-26.4093,1035.118515,5942.68057,6971.820117,0.272292087,0.003958873,1.229488022,0.65,-0.013811634,0.098850389,0.995006452,0,-2.77556E-18,0.158508945,2.871527778,4.219457917,110.7817,55.21,-0.538223505,0.976281166,8.600718498,8.137070656,0.916659355,3.637394667,0.72500968,8.511628151,7.950823784,5.899972916,0.19066
-2.662,6.4523,1.3745,7.114,-139.3932,-154.0203,-180.3826,-12.3845,-10.0985,2.7038,-215.0963,119.2112,-4.4141,-70.4165,80.1997,20.7821,-2.0708,13.8914,22.3062,-41.8073,-15422.6509,-2877.8236,-873.8114,-111.2288,-345.5309,-172.147,161.8295,-43.8487,5.0639,-3239.4999,-3259.2304,-682.9861,36.4803,-113.2045,-7.6241,1298.788688,6541.375521,7476.695534,0.841705265,0.037388297,2.721181368,0.627906977,0.031732764,0.047245144,0.99837915,0,-4.19561E-18,0.108925428,2.857235142,4.263956949,122.9994,44.47,0.19286792,0.502787173,8.979463577,9.089184761,1.586590052,3.794597387,0.942736506,8.325819969,7.733862877,6.126847267,0.198148
2.614,-0.8959,-0.7014,2.8509,-186.4526,-161.819,-183.7132,1.5787,-4.3862,-0.1827,209.302,-8.2937,-0.7015,-48.6171,-64.8189,-22.3197,-1.5493,-12.2597,-15.5393,33.9353,-19060.9026,-3456.3785,-962.6896,303.7595,-187.034,-39.0471,-71.0684,-53.0778,21.4428,-3386.941,-3312.0384,-780.6339,15.2264,-75.3618,-7.1102,1528.067635,6722.704283,7857.691359,0.867784097,0.042621771,2.961576808,0.617021277,-0.061771534,0.396983262,-0.915744816,0,-2.50981E-18,0.096861464,2.919030733,4.472024994,128.687,26.03,0.49317196,0.073188499,9.179175377,9.052692413,1.458649635,3.779522181,0.788423717,8.565645218,7.95741415,5.906338215,0.195996
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.137859,7074.437806,7753.957561,1.327832952,0.091187445,3.493855277,0.590909091,0.288504481,0.496380373,0.818762291,0,0,0.059513501,2.842171717,4.466286431,133.598,0,0.26188305,0.257609546,8.995979309,9.006440163,1.439720511,3.922700644,0.773241401,8.255234718,8.011878014,5.921876907,0.161538
0.957,2.4043,-0.86,2.7269,-182.8511,-197.6149,-206.5008,7.42,5.1213,2.7554,11.1454,8.8436,-2.3198,58.3848,53.9487,-42.653,3.9824,-15.8071,-10.7924,-24.696,-20006.8882,-6685.6595,-747.6876,496.7952,316.7216,131.2863,-29.6326,46.2103,-9.6512,-4479.8425,-3885.6076,-1287.5568,100.7863,40.8005,-0.4247,2409.78135,8468.184759,10871.88427,0.258919799,0.00310697,1.232263837,0.688888889,-0.010321705,0.039151309,0.999179982,0,2.00457E-18,0.108203661,2.745061728,4.055944272,137.537,51.81,0.312849939,0.33073929,9.413448334,8.342253685,1.154769301,3.508557796,1.196244001,8.262969971,8.031795502,5.516806602,0.194266
0.6767,0.4229,-0.7024,1.0631,-144.6704,-173.3076,-185.6363,8.0487,3.4425,0.7194,73.512,11.7769,-7.9536,22.5817,-19.7472,-18.0163,0.4874,-0.4992,-15.6041,-43.4255,-21039.6447,-2590.517,-713.451,231.808,287.2636,174.1715,-12.9677,11.7554,-8.4023,-4078.044,-4292.5369,-543.9624,-53.8574,24.4899,27.4859,974.815587,8356.612801,9325.342784,0.261926729,0.002674406,1.231515245,0.636363636,-0.085526273,0.993856214,-0.070250144,2,-4.10026E-18,0.1018357,2.856691919,4.249186992,126.564,26.03,0.37088877,0.10373836,9.083717346,9.048670769,1.447894931,3.843715906,0.826045096,8.352205276,7.962230206,5.89910078,0.254333
0.61,-1.5981,-0.0308,1.7109,-142.5893,-158.2709,-179.341,12.6922,2.1907,1.012,85.299,-26.6255,-2.4297,16.3483,30.0817,-20.8654,8.9597,-5.0391,-6.3279,-22.2116,-17341.2815,-3378.2815,-512.4144,551.6667,132.9698,197.7256,-43.5345,33.3284,-13.3175,-3687.8581,-3543.6392,-710.074,60.3334,14.7607,1.3255,1281.979327,7141.031456,8416.951919,0.261350617,0.003304945,1.230666669,0.636363636,-0.036869984,0.07790048,-0.996279137,0,-6.46579E-18,0.12316296,2.894570707,4.318309883,120.953,39.17,0.453439295,0.108550921,9.058437347,8.971054077,1.486261368,3.845737219,0.818395734,8.517934799,7.97913456,5.864970207,0.191183
0.6986,3.0226,-0.0627,3.1029,-153.9291,-176.4816,-185.3356,0.4187,-4.6457,-3.0805,-79.1427,53.2814,-1.3746,12.5,23.733,-22.2922,6.1067,11.0809,-0.234,-22.366,-16597.0582,-3660.7821,-792.3606,112.2985,-204.3897,81.155,8.1579,-48.171,6.7665,-3647.8838,-3414.4085,-740.5411,-64.6194,-30.8451,12.9306,1377.647111,6591.85558,7963.423091,0.261797325,0.003412294,1.231711161,0.636363636,-0.074781138,-0.969858295,0.231910906,2,-4.57336E-18,0.10095813,2.856691919,4.268675312,126.564,26.03,0.368956894,0.128321901,9.004714012,9.028599739,1.501930833,3.900498867,0.850833595,8.314744949,7.97248745,5.880470753,0.189929
-0.5692,-3.3501,0.5179,3.4373,-138.2347,-140.5166,-155.7547,4.3157,-6.7575,-1.1116,-59.7883,-39.914,-10.4976,-34.8583,-36.8719,10.6114,-3.9793,-6.5731,1.2795,30.6584,-10925.4375,-2025.2251,-1041.1992,-0.8093,-219.172,19.7307,-36.5017,-29.3128,-12.3183,-2237.6501,-2247.1709,-492.9231,-38.9064,-80.5547,-0.618,1040.192533,4429.276773,4618.191046,1.392123027,0.151843366,3.345086611,0.621621622,-0.059611983,0.102936489,0.992900041,0,-1.12523E-18,0.117872325,2.874624625,4.261529885,105.6137,28.93,0.353176147,0.217216656,8.865156174,9.10043335,1.561643243,4.063192368,0.850048423,8.302996635,8.084667206,5.9544034,0.204019
1.4324,-2.8606,0.5145,3.2403,-147.398,-144.3127,-167.3986,7.1807,1.2807,-2.3858,64.3687,-46.8917,-2.1087,30.6294,17.949,-19.0805,19.1172,-4.2646,1.622,-21.3595,-17745.001,-2296.1854,-386.5962,560.4674,30.4805,88.929,-48.0797,29.4966,-19.057,-3440.9327,-3494.581,-487.9274,-3.8834,22.9781,-5.6544,846.7519968,6887.144239,7727.899994,0.272686871,0.003483323,1.220130298,0.65,-0.015597741,-0.088672913,0.995938665,0,5.55112E-18,0.159737021,2.871527778,4.182684559,109.7747,55.21,0.30583182,0.223936453,8.83462429,9.031064987,1.525960803,4.000472069,0.876594722,8.365826607,8.012112617,5.938230515,0.19474
1.5317,0.1563,-0.7467,1.7112,-185.457,-178.1116,-196.2443,-9.5488,-3.0068,1.8575,84.3474,-39.5258,-1.3392,-30.0842,44.0157,-30.6693,-14.7293,-6.4343,-9.8962,20.6755,-21439.738,-4498.7344,-685.9329,-620.5235,-89.5346,-79.077,2.3196,-41.7176,-16.6197,-4122.2978,-3890.9321,-890.3081,90.2165,-70.4508,19.0475,1916.203906,7951.875862,9808.606883,0.394506447,0.00786245,1.83357092,0.666666667,0.009815554,0.771628088,0.63599823,2,-9.25186E-19,0.12841996,2.800617284,4.184110481,130.5664,70.5,0.576353192,0.252019376,9.62945652,7.65490675,1.013858795,3.262689829,1.236254096,8.465691566,8.008464813,5.196931362,0.182646
-1.162,0.1185,-0.6354,1.3297,-159.7783,-181.3581,-194.7583,-10.5764,-4.4338,2.0099,-170.5629,-22.2214,-5.2526,-12.5948,13.7819,-22.2165,2.5657,-5.4482,-7.8314,25.6748,-18219.8567,-3869.3439,-868.7474,-233.7308,-310.6519,-142.363,-21.3793,-34.7097,9.5244,-3987.2229,-3763.54,-807.5238,62.9671,-46.8584,-34.9776,1460.667583,7565.383258,9012.362492,0.364221345,0.006334887,1.348677981,0.586956522,-0.015533455,0.348429281,-0.937206353,0,-1.05592E-18,0.067793648,2.888888889,4.613904677,133.847,12.89,0.532192469,0.137789443,9.369375229,8.951441765,1.399351716,3.809050083,0.787028074,8.367021561,8.1439991,5.838016987,0.187479
-0.7443,-0.5762,-0.0003,0.9413,-143.0792,-163.909,-183.6635,-2.3336,0.0025,-0.0014,-140.3584,-29.4255,0.0058,-25.5086,-43.7703,-0.0202,-12.8652,-1.1501,0.0025,0.0128,-15529.7348,-3823.2671,-234.7222,-182.5289,0.1566,-17.8995,-0.0083,-0.0258,0.001,-3369.2997,-3300.0628,-728.5287,-0.1008,-0.0155,-15.7596,1319.895773,6427.169783,7740.982957,0.268024053,0.00367976,1.233001071,0.642857143,-0.021624104,-0.959435801,-0.281096676,2,3.30424E-19,0.120344312,2.845899471,4.254006736,121.035,26.28,0.247028902,0.314058185,8.743416786,9.037112236,1.530843496,4.02248621,0.815253079,8.385526657,7.968532562,5.928078651,0.18786
2.5362,0.54,-0.1318,2.5964,-165.1602,-187.6332,-208.7599,12.7765,1.6666,0.5995,255.4896,17.5515,-4.3567,38.5011,6.701,0.2522,11.5095,7.0308,-3.5925,-8.6171,-21352.9807,-3960.7312,-386.7504,597.4019,149.3594,316.0678,5.1466,11.5366,-14.3888,-4300.0273,-4433.8446,-784.7818,18.123,18.4878,6.971,1419.703986,8868.773354,10276.42404,0.368621616,0.005813314,1.231887221,0.636363636,0.013517463,0.941580489,0.336516658,2,-2.52323E-18,0.120493003,2.773989899,4.329266095,135.967,26.28,0.088122286,0.249449596,9.500874519,8.905576706,0.589839458,3.999953508,0.314175993,7.599670887,8.517180443,5.601836681,
-1.9403,0.3062,-0.6313,2.0633,-188.0366,-178.7044,-199.0461,-8.0141,-5.6281,2.5203,-175.0024,-14.8839,-0.1786,22.9601,15.4977,-48.5606,12.8648,-2.923,-8.2593,20.4958,-19364.0151,-4753.8656,-393.0849,-429.7131,-397.8608,-349.2766,19.7355,0.47,12.5731,-3707.9844,-3507.7943,-937.5516,146.8882,-53.1229,-31.6047,1707.668521,6930.242511,8622.349825,0.394378439,0.007893947,1.278417827,0.625,-0.002827062,-0.73755731,0.675278626,2,-4.51028E-18,0.075130056,2.747222222,4.201807605,129.27,12.89,0.412042886,0.195674866,9.160676003,9.010568619,1.647562027,3.772534132,0.433689654,8.085122108,7.711018085,5.753699303,0.174958
2.6652,-5.184,0.0001,5.829,-150.9614,-161.1678,-179.448,-9.9577,0.0007,-0.0003,234.2977,-50.6018,-0.0001,5.4247,-97.1937,0.0013,6.9861,8.4278,0.002,-0.0034,-15433.9618,-3775.0511,-223.9538,-227.4522,-0.0111,-72.9999,-0.0046,-0.0035,0.0009,-3284.7807,-3182.8437,-742.352,-0.0223,0.0126,-8.7022,1419.470399,6109.033216,7522.425018,0.274552361,0.003691366,1.233780188,0.675,-0.002202219,-0.309956363,0.950748233,0,-3.46945E-18,0.127832502,2.800694444,4.022549445,116.5047,67.6,0.534001052,0.162044004,9.432458878,8.355108261,1.234000683,3.500356913,0.981350601,8.635392189,7.97827816,5.520898342,0.186649
0.3372,0.7333,-0.0001,0.8071,-187.795,-193.3566,-211.5751,14.6544,0.0012,0.0005,4.096,22.8078,0.0035,-21.1038,32.5041,-0.0049,-2.7241,10.2021,-0.0026,0.0009,-25533.3361,-3803.9016,-287.9547,845.7471,0.0526,212.1478,0.0179,-0.012,0.0105,-4872.0872,-4946.9814,-758.4039,-0.0257,0.0232,8.4423,1849.274269,8939.301512,10776.49888,0.368979675,0.005855795,1.237373383,0.659090909,-0.000706129,0.623218652,0.782047322,0,-2.36553E-18,0.110310394,2.747474747,4.153499821,137.243,51.81,-0.578700662,-0.077976331,9.331475258,7.821893692,0.095674738,3.201382399,0.051131424,7.784882069,8.064712524,6.028353214,
-0.3646,0.7874,0,0.8677,-151.2597,-168.2598,-183.6829,-2.0365,-0.001,-0.001,-30.255,33.7468,0.0016,41.5689,102.8081,-0.0043,22.4562,4.3527,0.0005,-0.0174,-24934.0936,-2465.0716,-227.2939,95.7643,-0.1018,-84.6265,-0.0083,-0.009,-0.003,-4007.6309,-4554.4057,-501.2763,-0.0595,-0.0206,-6.2085,1031.522836,8968.740207,9994.278867,0.26906902,0.002946574,1.223829415,0.682926829,-0.047051351,0.288517567,-0.956317826,0,-3.04634E-18,0.127497468,2.797425474,3.971535537,119.949,64.7,0.350437075,0.11046885,9.626143456,8.813655853,0.882618248,3.737984657,0.445927322,8.097053528,8.301981926,5.696399212,
1.2649,-0.2989,-0.042,1.3005,-142.991,-153.6161,-175.0262,8.0561,0.569,0.3859,180.9997,-29.7425,-1.6897,19.9244,-19.2638,1.9565,8.7997,-0.6746,-1.527,-2.3143,-15800.2642,-2869.3182,-231.5011,161.9015,46.8015,94.353,4.8475,3.3824,-4.831,-3134.3713,-3249.6724,-569.998,8.8471,7.7975,-14.1236,991.5763371,6212.880739,7198.385095,0.267785299,0.003715261,1.243307445,0.642857143,0.023876617,-0.211446248,0.977097944,0,-7.10411E-18,0.141108615,2.885582011,4.285124999,115.424,39.42,0.328125179,0.190634862,8.788830757,9.030899048,1.516139984,4.022431374,0.771992505,8.448030472,8.006741524,5.901388168,0.189435
-2.0956,3.8282,0.8963,4.4553,-188.6916,-164.169,-205.4169,5.4609,-1.1011,2.6747,108.0528,87.0671,1.9963,-56.579,3.6099,1.8885,7.7034,1.3486,20.4126,-30.3931,-25209.1909,-3234.0635,-507.4267,404.6288,12.7387,-39.3298,124.4606,15.9441,4.018,-4815.9986,-4861.9344,-758.1882,-49.7927,-55.785,-15.1838,1381.899331,9423.214021,10798.65874,0.250242619,0.002773773,1.25551971,0.645833333,-0.539171795,0.282829976,-0.79328493,0,5.78241E-19,0.112336187,2.833912037,4.309399652,138.4207,41.82,0.09931089,0.547379196,9.040472984,8.940629959,1.469535589,3.712189198,1.07671845,8.174973488,7.760493279,5.993850708,0.186088
1.6442,-0.0089,-1.0685,1.9609,-180.6937,-184.0493,-193.485,0.9189,6.7507,1.3157,169.8876,-23.7819,3.4386,-54.3155,-37.6079,-27.4685,0.9547,-0.676,-10.9593,2.079,-20006.5799,-4385.1121,-726.6441,510.3577,567.7546,217.8402,-11.988,8.8149,15.4601,-3780.5528,-3713.5125,-866.4266,122.2297,0.0132,17.4735,1624.25758,7024.640005,8634.456021,0.374506761,0.007676395,1.293793659,0.613636364,0.053573789,0.250786433,0.966558852,0,-4.10026E-18,0.087695265,2.853535354,4.393845588,129.106,38.67,0.434097677,0.191922337,9.144828796,9.010023117,1.650262833,3.800905943,0.438631982,8.114064217,7.740945339,5.736967087,
2.8786,0.0548,0.1309,2.8821,-152.6768,-178.7278,-192.5055,3.06,1.202,-0.5627,196.7149,-3.0405,1.4892,62.1428,18.4495,19.6078,10.9214,5.2566,0.3729,-14.8931,-20228.6907,-3197.6673,-393.0654,-330.0929,40.3996,-39.2225,-22.5533,-3.9501,-8.5193,-4147.2193,-4223.3057,-625.7848,-84.3361,20.7203,-21.1128,1127.202879,8317.458767,9432.582176,0.382279848,0.006414926,1.239376265,0.609756098,-0.027466704,0.014166741,0.999522328,0,1.52317E-18,0.093733655,2.806233062,4.364706649,124.7617,28.68,-0.005192151,0.393779129,9.532642365,8.814664841,0.888071477,3.650517941,0.081672482,7.834423542,8.164767265,5.862663269,0.187132
-2.222,3.753,-0.0001,4.3615,-163.8377,-172.2707,-177.4299,11.2753,0.0001,0.0001,-108.6525,38.7836,0,-17.5463,4.1453,-0.0017,37.5268,-1.1809,-0.0004,-0.0004,-20775.5951,-3399.1075,-218.7649,381.4376,0.0105,360.9799,0.0011,-0.0007,-0.0008,-4049.9554,-3743.6777,-630.7795,0.0019,-0.0009,39.9031,1185.930955,7646.405391,8826.254868,0.278116597,0.003888947,1.229321609,0.692307692,0.008693947,-0.676925547,0.736000149,0,-1.06752E-18,0.137731008,2.778490028,3.955537509,114.2997,80.49,0.57119453,0.272310823,9.693586349,7.888394833,1.044591308,3.27513957,1.166050315,8.525874138,8.002541542,5.217377186,
2.0241,-1.0549,-0.0239,2.2827,-141.1502,-125.9686,-155.5602,1.1009,5.9028,-8.0207,77.0731,-19.6309,1.3169,82.1615,-47.8452,23.7717,23.1242,-9.6107,-7.8062,-52.5824,-12160.2716,-2672.0047,-673.3472,77.4667,264.529,103.9393,-151.8669,35.3586,-52.9813,-2365.1648,-2370.9466,-560.3833,-157.2675,48.1588,-22.269,1199.010403,4489.610768,5337.586001,0.896462732,0.056597873,2.44702028,0.585365854,-0.006282345,-0.480513753,0.876964689,0,-2.70786E-18,0.10068136,2.9600271,4.486161899,109.8214,31.58,0.328210175,0.372950613,8.997476578,9.130000114,1.648529291,3.820219278,0.960526824,8.451359749,7.786512375,6.105722427,0.203966
2.447,1.5862,0.4092,2.9447,-115.0083,-127.7303,-148.5457,-3.7077,2.4871,0.1326,183.613,23.2399,-0.7103,26.0089,17.5992,14.7839,9.6975,-0.7988,-2.5147,5.1333,-11933.2439,-2251.5424,-214.5584,-341.1422,112.4942,-145.1645,4.4348,-0.9593,2.9468,-2511.4915,-2488.7337,-475.4018,33.053,-8.7234,-12.8655,745.8451791,4778.580645,5518.420623,0.279977173,0.004568261,1.23092166,0.578947368,-0.024438888,0.101816409,0.994502971,0,0,0.067324062,2.991959064,4.446227765,101.409,12.89,0.605703652,0.125723287,9.309678078,8.998515129,1.549218893,3.750115395,0.879434943,8.633455276,7.959522724,5.873885155,0.195379
1.7276,1.279,0.7062,2.2625,-162.6806,-170.6949,-181.8554,6.7113,4.1946,3.1073,54.9805,26.8354,3.1573,37.8428,61.2028,19.4291,19.2745,19.1473,-2.5524,23.1658,-14586.4048,-4500.7137,-297.31,69.3589,125.3686,-18.9466,11.4283,21.651,5.6871,-3289.6314,-2811.8532,-844.9302,143.3669,-17.4154,5.3579,1843.559926,5409.40036,7240.655898,0.383536264,0.008113164,1.245761129,0.609756098,-0.017073164,0.220249396,0.975294166,0,3.38483E-19,0.109118767,2.842818428,4.388970094,119.0304,57.36,0.448721528,0.150889471,9.351902008,8.3022089,1.180886269,3.493136406,0.9319821,8.625697136,7.920548916,5.50454998,0.188228
-1.8162,-1.4802,1.3413,2.6997,-148.7019,-192.4122,-213.0421,21.2856,-3.8376,-3.426,-425.0382,20.6174,-1.3423,-30.2151,-65.1331,32.1052,-21.5054,1.7952,17.0697,30.6071,-18076.849,-6022.3259,-643.6659,1184.8434,-70.7815,315.3326,-40.187,16.8765,-19.8936,-4650.0773,-4341.3495,-1155.0892,-167.0028,-69.1568,41.0951,2232.744189,8738.730151,10965.39654,0.250612865,0.002927441,1.231962591,0.645833333,-0.077822092,0.256293934,-0.963461022,0,2.31296E-18,0.088677992,2.799189815,4.297324593,144.0317,28.68,-0.023568802,0.321028203,9.590538979,8.566238403,0.964428961,3.455347776,-0.260617912,7.172187328,7.785864353,5.508716583,0.180879
1.0361,1.2543,0.4064,1.6769,-142.8061,-160.0373,-170.9034,-5.5836,5.3662,2.0406,83.7677,36.922,0.0435,3.6173,11.4683,16.1409,23.1899,7.7845,-5.7927,16.97,-10908.9282,-5350.8753,-554.4437,-368.4949,164.771,-158.54,-10.3587,13.2222,24.7908,-2817.7991,-2233.2906,-1030.9349,56.8899,-2.5619,-12.6782,2050.788153,4319.870483,6113.961244,0.711445129,0.037428467,1.745942265,0.615384615,0.081210131,-0.040200742,-0.995885945,0,3.55841E-19,0.05887035,2.846866097,4.33662829,116.874,0,0.249097273,0.316865206,9.129629135,8.87466526,1.321097255,3.888471842,0.743004858,8.181970596,8.16455555,5.818964005,0.187147
3.1558,0.4629,-0.4907,3.2271,-125.4039,-159.5218,-176.9783,7.2757,-0.7936,-2.1249,190.413,-37.2211,-0.2496,39.9461,58.9598,-14.1494,4.3991,-10.0926,-5.8429,-10.7142,-8282.0411,-5791.7045,-300.964,377.5263,-6.9981,44.9468,-30.4098,3.977,-3.0779,-2590.7037,-1967.8783,-1107.0488,-68.6512,-21.7831,39.4371,2065.068282,4034.756349,6093.836337,0.272502127,0.005946074,1.231540665,0.65,0.070823362,0.327799792,0.942088822,0,6.93889E-19,0.138468269,2.829861111,4.180343667,115.3857,42.07,-0.019547803,0.395290196,9.60392189,8.47806263,0.948511422,3.450381756,-0.30280745,7.118093014,7.778864861,5.441359043,0.187362
-0.2384,-1.09,-0.5352,1.2374,-161.4349,-162.9692,-180.6306,-18.1449,-0.4332,-0.1537,69.1418,17.5165,2.0684,-12.1731,-40.1237,-20.2102,21.256,6.1722,-7.7791,6.1961,-15922.7367,-3561.2505,-338.6534,-864.7386,-3.1443,-236.9789,9.3219,8.2164,7.5634,-3493.3622,-3102.3675,-704.7671,-51.6278,-4.4777,-10.9589,1291.573178,6356.374996,7641.874019,0.271084973,0.004411036,1.230238548,0.658536585,0.027852199,0.361616894,0.931910659,0,-3.72331E-18,0.129428867,2.825880759,4.204847792,118.83,39.17,0.415729076,0.379536361,9.057703972,9.016127586,1.701778054,3.922264099,0.556781352,8.086977959,7.871382236,5.759891987,0.185739
-0.9719,4.0822,0.2705,4.205,-157.8041,-143.3675,-183.5112,7.6045,-4.5947,-1.0144,-89.3858,193.1873,-8.7531,-16.5537,8.3548,-3.7871,-8.6533,-5.0826,9.4784,0.3405,-11200.382,-4024.0891,-533.4474,216.763,-173.252,205.8485,32.6041,3.0927,27.413,-2758.7557,-2309.0743,-983.0318,-47.9521,-40.9518,14.8466,1866.042924,4345.251372,6124.726317,0.470915652,0.017589438,1.617787728,0.627906977,-0.079389654,0.251633615,-0.96456094,0,-4.51835E-18,0.110908351,2.861111111,4.355056147,123.1197,28.93,0.395962596,0.184569448,8.840166092,9.141078949,1.605714679,4.099190712,0.848021269,8.293473244,8.099264145,5.925487041,0.181158
-2.6166,1.5035,1.4836,3.3627,-162.2209,-190.6021,-204.5824,-6.4285,-9.8926,7.6495,-197.9712,-1.4656,10.6401,-48.0928,91.4831,80.6383,-41.4029,5.9849,2.7532,-50.2311,-18167.9894,-6606.6475,-590.7345,-405.4837,-527.0711,-7.6347,65.5909,-83.3502,49.4298,-4348.61,-3706.5477,-1230.3559,314.57,-27.059,-63.337,2385.211784,7516.0068,9889.170885,0.352846266,0.005989064,1.228488224,0.604166667,-0.060139973,-0.05212961,-0.996827812,0,1.15648E-18,0.106860227,2.855324074,4.470772319,139.8437,28.93,0.189210936,0.416134149,8.92983532,9.098761559,1.531960249,3.855600595,0.934494793,8.330985069,7.812824726,6.085407257,0.171927
-1.0445,-0.6065,-0.0999,1.2119,-164.8908,-138.7255,-183.383,-18.1466,0.2486,1.1618,-71.9825,12.4793,0.416,-25.2646,-39.5772,10.3751,-20.9729,-3.0567,-9.1846,-19.4286,-19357.3254,-2651.1158,-367.1455,-393.8631,-76.6594,-473.7383,-33.3826,-4.4803,12.1151,-3734.9794,-3671.7525,-660.9499,117.3864,54.8472,-17.1309,1181.827043,6919.377258,8010.462732,0.55214035,0.015089649,1.503490825,0.595744681,-0.041359984,0.543132871,-0.838627471,0,-4.42908E-19,0.095531222,2.936761229,4.532037779,127.3274,31.58,0.37215367,0.308499515,9.004908562,9.129916191,1.654245138,3.830887079,0.938423097,8.476807594,7.821190834,6.078083515,0.188652
2.8431,-0.5217,1.1659,3.1168,-141.0135,-193.481,-205.3388,2.6723,4.5387,1.6239,311.5424,-34.7458,5.1432,-5.125,-98.7554,70.5006,32.7612,-6.4004,0.2268,25.6166,-15123.56,-5199.734,-743.3422,52.5768,306.7549,186.8812,-7.3123,37.7835,31.8582,-3917.7698,-3463.5347,-1038.0947,64.2523,-55.8518,38.0358,2217.534776,6845.348194,9015.812755,0.354224041,0.006764526,1.49401268,0.674418605,0.113183969,0.342437525,0.932698199,0,2.25917E-18,0.113690951,2.713824289,4.071430889,136.3797,28.93,-0.176931411,0.327524722,9.407446861,8.579230309,0.847944379,3.606796265,-0.369176686,7.382862091,8.049875259,5.750762939,0.176966
-0.2581,-0.1538,-0.238,0.3832,-147.9101,-155.9682,-175.7107,-8.9843,0.9497,-1.3762,48.8451,-28.789,-1.8903,-8.8514,-19.951,-1.9921,-1.405,-2.3607,-6.1868,10.7887,-16053.8953,-3727.4482,-310.1159,-483.7444,-11.0654,-236.0544,-7.5342,6.8335,-2.4725,-3372.8122,-3170.5252,-736.7815,-60.7624,30.5195,-31.6813,1281.40598,5971.582529,7240.91391,0.382206125,0.007928063,1.233293333,0.56097561,0.070950603,0.330696222,0.941066427,0,-8.46207E-19,0.057153324,2.924119241,4.600567219,119.222,0,-0.150029689,0.636152327,8.943762779,8.246948242,0.935281694,3.617772818,0.720995069,8.646168709,8.084841728,5.750803947,
